capacity,c1_box_index,c2_box_index,c3_box_index,connection_type
3.095437930215998e-10,8,18,11,0
3.005242720649404e-10,8,18,11,1
2.9358963889970287e-10,8,18,12,0
2.8546370216473927e-10,8,18,12,1
3.3745773170430707e-10,8,18,13,0
3.267662381246738e-10,8,18,13,1
3.5938490745135263e-10,8,18,14,0
3.472837714435414e-10,8,18,14,1
2.1078e-07,8,19,0,0
1.0228674447291015e-08,8,19,0,1
4.399081698478352e-11,8,19,1,0
4.381153885388527e-11,8,19,1,1
6.597934037164567e-11,8,19,2,0
6.557686860110995e-11,8,19,2,1
1.0994262411683819e-10,8,19,3,0
1.088296371975258e-10,8,19,3,1
9.395809820082136e-11,8,19,4,0
9.314402027835735e-11,8,19,4,1
1.3790970898643077e-10,8,19,5,0
1.361629595781339e-10,8,19,5,1
1.5987863847539587e-10,8,19,6,0
1.5753577801192188e-10,8,19,6,1
2.0380275281537935e-10,8,19,7,0
2.0001099409262154e-10,8,19,7,1
1.998104085695327e-10,8,19,8,0
1.9616442145143479e-10,8,19,8,1
2.4371787095306694e-10,8,19,9,0
2.38315110213762e-10,8,19,9,1
2.6566473659770855e-10,8,19,10,0
2.59257913777567e-10,8,19,10,1
3.09544743948079e-10,8,19,11,0
3.008812061250547e-10,8,19,11,1
2.935904943290032e-10,8,19,12,0
2.857857384609811e-10,8,19,12,1
3.37458861868718e-10,8,19,13,0
3.271882729452984e-10,8,19,13,1
3.5938618925831204e-10,8,19,14,0
3.4776050764001374e-10,8,19,14,1
2.1140000000000003e-07,8,20,0,0
1.078524124881741e-08,8,20,0,1
4.399084391139025e-11,8,20,1,0
4.3821224778770965e-11,8,20,1,1
6.597940094388697e-11,8,20,2,0
6.559857126939514e-11,8,20,2,1
1.0994279230296442e-10,8,20,3,0
1.0888942339837466e-10,8,20,3,1
9.395822103700343e-11,8,20,4,0
9.318781100649273e-11,8,20,4,1
1.3790997362176064e-10,8,20,5,0
1.3625656143939312e-10,8,20,5,1
1.5987899413877862e-10,8,20,6,0
1.5766108398910206e-10,8,20,6,1
2.0380333074989132e-10,8,20,7,0
2.0021302335095443e-10,8,20,7,1
1.9981096408317585e-10,8,20,8,0
1.963587508827532e-10,8,20,8,1
2.4371869743531587e-10,8,20,9,0
2.3860198587945624e-10,8,20,9,1
2.6566571863218467e-10,8,20,10,0
2.5959746127996513e-10,8,20,10,1
3.095460771810496e-10,8,20,11,0
3.0133862907124777e-10,8,20,11,1
2.9359169367105356e-10,8,20,12,0
2.861983827178395e-10,8,20,12,1
3.374604464007406e-10,8,20,13,0
3.277292527021163e-10,8,20,13,1
3.593879863996978e-10,8,20,14,0
3.483717187356755e-10,8,20,14,1
2.1184000000000002e-07,8,21,0,0
1.1178247734138974e-08,8,21,0,1
4.39908629249967e-11,8,21,1,0
4.3827485540698725e-11,8,21,1,1
6.597944371560976e-11,8,21,2,0
6.561260191851034e-11,8,21,2,1
1.0994291106393018e-10,8,21,3,0
1.0892808872687956e-10,8,21,3,1
9.395830777506207e-11,8,21,4,0
9.321612794462995e-11,8,21,4,1
1.3791016048835258e-10,8,21,5,0
1.363171100131939e-10,8,21,5,1
1.598792452830189e-10,8,21,6,0
1.5774215552523878e-10,8,21,6,1
2.0380373884665447e-10,8,21,7,0
2.003437801590647e-10,8,21,7,1
1.9981135634785893e-10,8,21,8,0
1.9648452020604327e-10,8,21,8,1
2.437192810395881e-10,8,21,9,0
2.387877159219671e-10,8,21,9,1
2.6566641207698037e-10,8,21,10,0
2.5981733062375693e-10,8,21,10,1
3.0954701861890176e-10,8,21,11,0
3.0163492969302667e-10,8,21,11,1
2.9359254056398323e-10,8,21,12,0
2.864656438735381e-10,8,21,12,1
3.374615652895211e-10,8,21,13,0
3.280797549134574e-10,8,21,13,1
3.593892554194157e-10,8,21,14,0
3.487677918704637e-10,8,21,14,1
2.1234e-07,8,22,0,0
1.1622868983705378e-08,8,22,0,1
4.399088443573905e-11,8,22,1,0
4.383406002049874e-11,8,22,1,1
6.597949210474281e-11,8,22,2,0
6.562733776842975e-11,8,22,2,1
1.0994304542245235e-10,8,22,3,0
1.0896870918640578e-10,8,22,3,1
9.395840590489283e-11,8,22,4,0
9.324587361928447e-11,8,22,4,1
1.3791037189732584e-10,8,22,5,0
1.3638073189775475e-10,8,22,5,1
1.5987952941176472e-10,8,22,6,0
1.578273542686928e-10,8,22,6,1
2.038042005420054e-10,8,22,7,0
2.004812326865769e-10,8,22,7,1
1.9981180013173992e-10,8,22,8,0
1.9661672644303775e-10,8,22,8,1
2.4371994129379444e-10,8,22,9,0
2.389830068839767e-10,8,22,9,1
2.656671965984027e-10,8,22,10,0
2.6004855078334397e-10,8,22,10,1
3.095480837056196e-10,8,22,11,0
3.019466140011068e-10,8,22,11,1
2.935934986878863e-10,8,22,12,0
2.8674675251375273e-10,8,22,12,1
3.37462831134391e-10,8,22,13,0
3.284485200736136e-10,8,22,13,1
3.5939069111424543e-10,8,22,14,0
3.4918456004348936e-10,8,22,14,1
2.1278e-07,8,23,0,0
1.2012407181126047e-08,8,23,0,1
4.399090328158479e-11,8,23,1,0
4.383942148179678e-11,8,23,1,1
6.597953449912143e-11,8,23,2,0
6.563935642053808e-11,8,23,2,1
1.0994316313589177e-10,8,23,3,0
1.0900184841020361e-10,8,23,3,1
9.395849187782445e-11,8,23,4,0
9.32701385416992e-11,8,23,4,1
1.37910557115885e-10,8,23,5,0
1.3643264511912144e-10,8,23,5,1
1.5987977834131683e-10,8,23,6,0
1.5789688271029137e-10,8,23,6,1
2.0380460504075423e-10,8,23,7,0
2.005934337827004e-10,8,23,7,1
1.998121889379285e-10,8,23,8,0
1.9672464245527134e-10,8,23,8,1
2.4372051975364277e-10,8,23,9,0
2.391424590322292e-10,8,23,9,1
2.656678839311698e-10,8,23,10,0
2.602373632869283e-10,8,23,10,1
3.095490168473415e-10,8,23,11,0
3.022011991173937e-10,8,23,11,1
2.935943381172739e-10,8,23,12,0
2.869763416139389e-10,8,23,12,1
3.374639401646037e-10,8,23,13,0
3.287497786652259e-10,8,23,13,1
3.5939194895373935e-10,8,23,14,0
3.4952507801410684e-10,8,23,14,1
2.1380000000000002e-07,8,24,0,0
1.2909260991580916e-08,8,24,0,1
4.3990946671405324e-11,8,24,1,0
4.3850539566734716e-11,8,24,1,1
6.597963210608512e-11,8,24,2,0
6.566428420955645e-11,8,24,2,1
1.09943434154551e-10,8,24,3,0
1.0907060777045452e-10,8,24,3,1
9.395868981832124e-11,8,24,4,0
9.332047814731084e-11,8,24,4,1
1.3791098355598353e-10,8,24,5,0
1.3654038330249633e-10,8,24,5,1
1.5988035146756407e-10,8,24,6,0
1.5804120523597387e-10,8,24,6,1
2.0380553634511505e-10,8,24,7,0
2.0082641868969751e-10,8,24,7,1
1.998130841121496e-10,8,24,8,0
1.969487219740542e-10,8,24,8,1
2.437218515819177e-10,8,24,9,0
2.39473669986621e-10,8,24,9,1
2.6566946642624236e-10,8,24,10,0
2.606296320015813e-10,8,24,10,1
3.095511652888702e-10,8,24,11,0
3.0273030466217407e-10,8,24,11,1
2.9359627079693975e-10,8,24,12,0
2.8745343547665117e-10,8,24,12,1
3.374664935695673e-10,8,24,13,0
3.293760285939406e-10,8,24,13,1
3.5939484497571905e-10,8,24,14,0
3.502330657236881e-10,8,24,14,1
2.1424000000000002e-07,8,25,0,0
1.3293502613890967e-08,8,25,0,1
4.3990965261055425e-11,8,25,1,0
4.385484538927223e-11,8,25,1,1
6.597967392420185e-11,8,25,2,0
6.567393995675628e-11,8,25,2,1
1.0994355026825287e-10,8,25,3,0
1.0909725089414615e-10,8,25,3,1
9.395877462278501e-11,8,25,4,0
9.333998145473141e-11,8,25,4,1
1.379111662577317e-10,8,25,5,0
1.365821392775292e-10,8,25,5,1
1.598805970149254e-10,8,25,6,0
1.5809714981037225e-10,8,25,6,1
2.0380593534908883e-10,8,25,7,0
2.0091676296049234e-10,8,25,7,1
1.99813467636635e-10,8,25,8,0
1.9703561031226827e-10,8,25,8,1
2.437224221853378e-10,8,25,9,0
2.3960214304676035e-10,8,25,9,1
2.656701444248646e-10,8,25,10,0
2.6078181449461764e-10,8,25,10,1
3.095520857608949e-10,8,25,11,0
3.0293564292023817e-10,8,25,11,1
2.9359709882815784e-10,8,25,12,0
2.8763856608118464e-10,8,25,12,1
3.374675875439234e-10,8,25,13,0
3.2961911909230163e-10,8,25,13,1
3.5939608574091333e-10,8,25,14,0
3.50507930187222e-10,8,25,14,1
2.1474000000000003e-07,8,26,0,0
1.3728229486821273e-08,8,26,0,1
4.39909862932062e-11,8,26,1,0
4.385942726253201e-11,8,26,1,1
6.597972123683697e-11,8,26,2,0
6.568421577992728e-11,8,26,2,1
1.0994368163835236e-10,8,26,3,0
1.0912561068512968e-10,8,26,3,1
9.395887056983534e-11,8,26,4,0
9.336073988581767e-11,8,26,4,1
1.3791137296512441e-10,8,26,5,0
1.366265913153897e-10,8,26,5,1
1.5988087482550024e-10,8,26,6,0
1.5815671248633297e-10,8,26,6,1
2.038063867798124e-10,8,26,7,0
2.010129690987817e-10,8,26,7,1
1.9981390155392204e-10,8,26,8,0
1.9712813462487482e-10,8,26,8,1
2.437230677631824e-10,8,26,9,0
2.3973897637051014e-10,8,26,9,1
2.6567091150944626e-10,8,26,10,0
2.609439159857545e-10,8,26,10,1
3.0955312717972565e-10,8,26,11,0
3.0315440739231284e-10,8,26,11,1
2.935980356594772e-10,8,26,12,0
2.87835787662637e-10,8,26,12,1
3.374688252633929e-10,8,26,13,0
3.2987813620508357e-10,8,26,13,1
3.59397489539749e-10,8,26,14,0
3.5080083128108945e-10,8,26,14,1
2.1518000000000002e-07,8,27,0,0
1.4109117947764661e-08,8,27,0,1
4.3991004720663123e-11,8,27,1,0
4.386321035356695e-11,8,27,1,1
6.597976269013129e-11,8,27,2,0
6.56927009696814e-11,8,27,2,1
1.0994379673928191e-10,8,27,3,0
1.0914903301003266e-10,8,27,3,1
9.395895463455877e-11,8,27,4,0
9.3377883079441e-11,8,27,4,1
1.3791155407350988e-10,8,27,5,0
1.3666330860249615e-10,8,27,5,1
1.5988111823163371e-10,8,27,6,0
1.582059157339848e-10,8,27,6,1
2.0380678230509232e-10,8,27,7,0
2.0109245741201346e-10,8,27,7,1
1.9981428173460865e-10,8,27,8,0
1.9720457961517827e-10,8,27,8,1
2.43723633392751e-10,8,27,9,0
2.398520510862748e-10,8,27,9,1
2.6567158359867436e-10,8,27,10,0
2.610778838645284e-10,8,27,10,1
3.0955403963060935e-10,8,27,11,0
3.0333523726290774e-10,8,27,11,1
2.9359885647456314e-10,8,27,12,0
2.8799879940485985e-10,8,27,12,1
3.374699097059179e-10,8,27,13,0
3.300922636325762e-10,8,27,13,1
3.593987194952213e-10,8,27,14,0
3.510429923601513e-10,8,27,14,1
2.1580000000000001e-07,8,28,0,0
1.4643188137164043e-08,8,28,0,1
4.3991030559107514e-11,8,28,1,0
4.386818443517442e-11,8,28,1,1
6.597982081476472e-11,8,28,2,0
6.570385857061723e-11,8,28,2,1
1.0994395813070261e-10,8,28,3,0
1.0917983829071362e-10,8,28,3,1
9.395907250780477e-11,8,28,4,0
9.340042836409767e-11,8,28,4,1
1.3791180801896842e-10,8,28,5,0
1.3671160560143891e-10,8,28,5,1
1.5988145952954254e-10,8,28,6,0
1.5827064279918663e-10,8,28,6,1
2.038073369011685e-10,8,28,7,0
2.011970450151547e-10,8,28,7,1
1.9981481481481486e-10,8,28,8,0
1.973051611533611e-10,8,28,8,1
2.437244265057118e-10,8,28,9,0
2.4000085661231246e-10,8,28,9,1
2.656725259874298e-10,8,28,10,0
2.6125420168093347e-10,8,28,10,1
3.0955531905048356e-10,8,28,11,0
3.035732768745712e-10,8,28,11,1
2.936000074041853e-10,8,28,12,0
2.882133687273481e-10,8,28,12,1
3.374714302899074e-10,8,28,13,0
3.303741695949607e-10,8,28,13,1
3.5940044411547006e-10,8,28,14,0
3.513618359767835e-10,8,28,14,1
2.1624000000000004e-07,8,29,0,0
1.502034776174621e-08,8,29,0,1
4.399104880619926e-11,8,29,1,0
4.38714846450295e-11,8,29,1,1
6.597986186236167e-11,8,29,2,0
6.571126212461805e-11,8,29,2,1
1.0994407210538481e-10,8,29,3,0
1.0920028275684501e-10,8,29,3,1
9.395915574990526e-11,8,29,4,0
9.341538992358219e-11,8,29,4,1
1.379119873554613e-10,8,29,5,0
1.3674366254823237e-10,8,29,5,1
1.598817005545287e-10,8,29,6,0
1.583136091213595e-10,8,29,6,1
2.038077285579642e-10,8,29,7,0
2.0126648388152515e-10,8,29,7,1
1.9981519127702833e-10,8,29,8,0
1.9737193915499535e-10,8,29,8,1
2.437249866040908e-10,8,29,9,0
2.4009966957453614e-10,8,29,9,1
2.656731915050853e-10,8,29,10,0
2.6137129462819987e-10,8,29,10,1
3.0955622258139e-10,8,29,11,0
3.037313881267718e-10,8,29,11,1
2.936008201945192e-10,8,29,12,0
2.883558810767046e-10,8,29,12,1
3.374725041324604e-10,8,29,13,0
3.3056143943526575e-10,8,29,13,1
3.5940166204986153e-10,8,29,14,0
3.515736625720298e-10,8,29,14,1
2.1674000000000002e-07,8,30,0,0
1.5447079450032302e-08,8,30,0,1
4.3991069451620056e-11,8,30,1,0
4.38750248485753e-11,8,30,1,1
6.59799083051207e-11,8,30,2,0
6.57192046869849e-11,8,30,2,1
1.09944201060641e-10,8,30,3,0
1.0922221905217725e-10,8,30,3,1
9.395924993312857e-11,8,30,4,0
9.343144232494215e-11,8,30,4,1
1.3791219026365056e-10,8,30,5,0
1.3677806205216617e-10,8,30,5,1
1.5988197325956666e-10,8,30,6,0
1.5835971873649002e-10,8,30,6,1
2.0380817169407774e-10,8,30,7,0
2.0134101407299967e-10,8,30,7,1
1.9981561722135158e-10,8,30,8,0
1.9744361239247643e-10,8,30,8,1
2.4372562032223573e-10,8,30,9,0
2.4020574223783705e-10,8,30,9,1
2.6567394449923046e-10,8,30,10,0
2.614969997940248e-10,8,30,10,1
3.095572448744529e-10,8,30,11,0
3.0390115406190944e-10,8,30,11,1
2.936017398195675e-10,8,30,12,0
2.885088899224239e-10,8,30,12,1
3.374737191240015e-10,8,30,13,0
3.307625324686113e-10,8,30,13,1
3.5940304007369876e-10,8,30,14,0
3.5180114198769746e-10,8,30,14,1
2.2e-07,9,0,0,0
4.399120175964807e-11,9,0,1,0
6.598020593821854e-11,9,0,2,0
1.0994502748625689e-10,9,0,3,0
9.395985351713361e-11,9,0,4,0
1.379134906286057e-10,9,0,5,0
1.5988372093023258e-10,9,0,6,0
2.0381101160741856e-10,9,0,7,0
1.9981834695731156e-10,9,0,8,0
2.4372968162583313e-10,9,0,9,0
2.656787702141956e-10,9,0,10,0
3.095637964686124e-10,9,0,11,0
2.9360763343531833e-10,9,0,12,0
3.374815056867177e-10,9,0,13,0
3.594118714830278e-10,9,0,14,0
2.2044e-07,9,1,0,0
4.39121756487026e-10,9,1,0,1
4.3991219317501504e-11,9,1,1,0
3.999272859480095e-11,9,1,1,1
6.598024543549836e-11,9,1,2,0
5.7376336607841444e-11,9,1,2,1
1.0994513715710724e-10,9,1,3,0
8.796481407437027e-11,9,1,3,1
9.395993361567832e-11,9,1,4,0
7.74259249552592e-11,9,1,4,1
1.3791366319397222e-10,9,1,5,0
1.0500176386362224e-10,9,1,5,1
1.5988395285584772e-10,9,1,6,0
1.1727078891257997e-10,9,1,6,1
2.03811388480992e-10,9,1,7,0
1.3929063574629737e-10,9,1,7,1
1.998187092095722e-10,9,1,8,0
1.3741411617738916e-10,9,1,8,1
2.437302205869025e-10,9,1,9,0
1.5684716167412722e-10,9,1,9,1
2.6567941061865103e-10,9,1,10,0
1.656542095757871e-10,9,1,10,1
3.0956466591166477e-10,9,1,11,0
1.8171644773653782e-10,9,1,11,1
2.936084155589987e-10,9,1,12,0
1.7609871111425727e-10,9,1,12,1
3.3748253902109813e-10,9,1,13,0
1.909908614109078e-10,9,1,13,1
3.5941304347826087e-10,9,1,14,0
1.978219602357878e-10,9,1,14,1
2.2094000000000002e-07,9,2,0,0
9.3600072417851e-10,9,2,0,1
4.399123918473737e-11,9,2,1,0
4.20244912557357e-11,9,2,1,1
6.598029012786983e-11,9,2,2,0
6.165269775271744e-11,9,2,2,1
1.0994526125311016e-10,9,2,3,0
9.843213037973479e-11,9,2,3,1
9.396002424966297e-11,9,2,4,0
8.542136525481838e-11,9,2,4,1
1.3791385845719612e-10,9,2,5,0
1.2026816838083e-10,9,2,5,1
1.5988421528720037e-10,9,2,6,0
1.3664235119991544e-10,9,2,6,1
2.0381181492602104e-10,9,2,7,0
1.6749476003185112e-10,9,2,7,1
1.9981911911006605e-10,9,2,8,0
1.647887548408689e-10,9,2,8,1
2.437308304398148e-10,9,2,9,0
1.9354579367614572e-10,9,2,9,1
2.6568013525853725e-10,9,2,10,0
2.0713481083935522e-10,9,2,10,1
3.095656497175141e-10,9,2,11,0
2.3287323904778716e-10,9,2,11,1
2.9360930055958853e-10,9,2,12,0
2.2372687064251236e-10,9,2,12,1
3.374837082764667e-10,9,2,13,0
2.483265815852139e-10,9,2,13,1
3.59414369633981e-10,9,2,14,0
2.600000558779402e-10,9,2,14,1
2.2138000000000001e-07,9,3,0,0
1.3713975968922215e-09,9,3,0,1
4.3991256593684524e-11,9,3,1,0
4.263218645824265e-11,9,3,1,1
6.598032929021071e-11,9,3,2,0
6.296952324853052e-11,9,3,2,1
1.0994536999413067e-10,9,3,3,0
1.0183203751282965e-10,9,3,3,1
9.396010366905372e-11,9,3,4,0
8.797023714332606e-11,9,3,4,1
1.3791402955967463e-10,9,3,5,0
1.2538304603160181e-10,9,3,5,1
1.5988444524690803e-10,9,3,6,0
1.4328324397795063e-10,9,3,6,1
2.0381218860567551e-10,9,3,7,0
1.7758381142506775e-10,9,3,7,1
1.998194782922647e-10,9,3,8,0
1.7454495279927334e-10,9,3,8,1
2.4373136483413346e-10,9,3,9,0
2.0714467712807162e-10,9,3,9,1
2.6568077023722514e-10,9,3,10,0
2.227875266616399e-10,9,3,10,1
3.0956651179575086e-10,9,3,11,0
2.5284516632019425e-10,9,3,11,1
2.936100760576343e-10,9,3,12,0
2.4209888031464854e-10,9,3,12,1
3.3748473285885674e-10,9,3,13,0
2.711670992122009e-10,9,3,13,1
3.5941553170379724e-10,9,3,14,0
2.8514717576562077e-10,9,3,14,1
2.22e-07,9,4,0,0
1.981981981981982e-09,9,4,0,1
4.3991281007367915e-11,9,4,1,0
4.30444140090002e-11,9,4,1,1
6.59803842100997e-11,9,4,2,0
6.38730281621988e-11,9,4,2,1
1.0994552248885687e-10,9,4,3,0
1.0421601136901943e-10,9,4,3,1
9.396021504408045e-11,9,4,4,0
8.974370101634309e-11,9,4,4,1
1.379142695081436e-10,9,4,5,0
1.2901690478416444e-10,9,4,5,1
1.5988476773496583e-10,9,4,6,0
1.480484522207268e-10,9,4,6,1
2.038127126424367e-10,9,4,7,0
1.8496233164636256e-10,9,4,7,1
1.9981998199819986e-10,9,4,8,0
1.8166804293971926e-10,9,4,8,1
2.437321142528032e-10,9,4,9,0
2.1725405125382463e-10,9,4,9,1
2.6568166071283955e-10,9,4,10,0
2.3452465875299566e-10,9,4,10,1
3.095677207503036e-10,9,4,11,0
2.6807122361542395e-10,9,4,11,1
2.9361116359415914e-10,9,4,12,0
2.560225464505966e-10,9,4,12,1
3.374861697055834e-10,9,4,13,0
2.887565141077517e-10,9,4,13,1
3.5941716135995684e-10,9,4,14,0
3.0466225573165105e-10,9,4,14,1
2.2244e-07,9,5,0,0
2.4132350296709226e-09,9,5,0,1
4.399129825066072e-11,9,5,1,0
4.321212257817305e-11,9,5,1,1
6.598042299982922e-11,9,5,2,0
6.424300643227917e-11,9,5,2,1
1.099456301954617e-10,9,5,3,0
1.0520456879453753e-10,9,5,3,1
9.396029370792779e-11,9,5,4,0
9.047579907929107e-11,9,5,4,1
1.3791443898318794e-10,9,5,5,0
1.3053538001065454e-10,9,5,5,1
1.5988499550763704e-10,9,5,6,0
1.5005143342725526e-10,9,5,6,1
2.0381308276890463e-10,9,5,7,0
1.8809924996104281e-10,9,5,7,1
1.9982033776500183e-10,9,5,8,0
1.8469330177123906e-10,9,5,8,1
2.4373264356666846e-10,9,5,9,0
2.215947557008636e-10,9,5,9,1
2.6568228965542015e-10,9,5,10,0
2.3959096935639473e-10,9,5,10,1
3.0956857463524133e-10,9,5,11,0
2.7471108848375356e-10,9,5,11,1
2.9361193172124606e-10,9,5,12,0
2.6207222163843435e-10,9,5,12,1
3.3748718455143687e-10,9,5,13,0
2.9647537605187266e-10,9,5,13,1
3.594183123877918e-10,9,5,14,0
3.1326757429016803e-10,9,5,14,1
2.2294e-07,9,6,0,0
2.90122903023235e-09,9,6,0,1
4.399131776270944e-11,9,6,1,0
4.33426657213659e-11,9,6,1,1
6.598046689326746e-11,9,6,2,0
6.453196367532881e-11,9,6,2,1
1.0994575207352613e-10,9,6,3,0
1.0598170717719659e-10,9,6,3,1
9.396038272191686e-11,9,6,4,0
9.104997517357978e-11,9,6,4,1
1.3791463075695498e-10,9,6,5,0
1.3173393718914825e-10,9,6,5,1
1.5988525324966386e-10,9,6,6,0
1.5163734573689937e-10,9,6,6,1
2.0381350159538236e-10,9,6,7,0
1.9059808999760445e-10,9,6,7,1
1.9982074034238598e-10,9,6,8,0
1.87101887796722e-10,9,6,8,1
2.43733242526346e-10,9,6,9,0
2.2507101281727584e-10,9,6,9,1
2.656830013530102e-10,9,6,10,0
2.436599673327668e-10,9,6,10,1
3.0956954087346025e-10,9,6,11,0
2.800737633176396e-10,9,6,11,1
2.9361280091742307e-10,9,6,12,0
2.6694841803759076e-10,9,6,12,1
3.3748833293024844e-10,9,6,13,0
3.027311138132751e-10,9,6,13,1
3.5941961486789075e-10,9,6,14,0
3.202603807342024e-10,9,6,14,1
2.2338e-07,9,7,0,0
3.328856656817979e-09,9,7,0,1
4.3991334861071336e-11,9,7,1,0
4.342600584697648e-11,9,7,1,1
6.598050535699902e-11,9,7,2,0
6.471688249598058e-11,9,7,2,1
1.0994585887511748e-10,9,7,3,0
1.0648138866852441e-10,9,7,3,1
9.396046072473758e-11,9,7,4,0
9.141853051824429e-11,9,7,4,1
1.379147988081497e-10,9,7,5,0
1.3250683951338234e-10,9,7,5,1
1.5988547910888433e-10,9,7,6,0
1.5266235259337125e-10,9,7,6,1
2.0381386861313869e-10,9,7,7,0
1.922202976110887e-10,9,7,7,1
1.9982109312103053e-10,9,7,8,0
1.886648838731612e-10,9,7,8,1
2.437337673952706e-10,9,7,9,0
2.273365830990199e-10,9,7,9,1
2.656836250145319e-10,9,7,10,0
2.46317434948121e-10,9,7,10,1
3.0957038758996826e-10,9,7,11,0
2.835906057690013e-10,9,7,11,1
2.936135625955633e-10,9,7,12,0
2.701414794490053e-10,9,7,12,1
3.3748933925745805e-10,9,7,13,0
3.068441598098524e-10,9,7,13,1
3.594207562349155e-10,9,7,14,0
3.2486716290250393e-10,9,7,14,1
2.2440000000000002e-07,9,8,0,0
4.313725490196078e-09,9,8,0,1
4.3991374240345036e-11,9,8,1,0
4.355573153830925e-11,9,8,1,1
6.598059394295796e-11,9,8,2,0
6.500541711809318e-11,9,8,2,1
1.0994610485056345e-10,9,8,3,0
1.0726474890297416e-10,9,8,3,1
9.39606403734621e-11,9,8,4,0
9.199533795386e-11,9,8,4,1
1.3791518584827515e-10,9,8,5,0
1.337221081933421e-10,9,8,5,1
1.5988599928749557e-10,9,8,6,0
1.5427769985974757e-10,9,8,6,1
2.0381471389645776e-10,9,8,7,0
1.9478828492560893e-10,9,8,7,1
1.9982190560997332e-10,9,8,8,0
1.9113814074717639e-10,9,8,8,1
2.4373497622905574e-10,9,8,9,0
2.3093734404845895e-10,9,8,9,1
2.656850613800041e-10,9,8,10,0
2.505501656919243e-10,9,8,10,1
3.0957233767967606e-10,9,8,11,0
2.892158941520716e-10,9,8,11,1
2.936153168308901e-10,9,8,12,0
2.7524106998476564e-10,9,8,12,1
3.3749165695165037e-10,9,8,13,0
3.134405112165842e-10,9,8,13,1
3.5942338494394023e-10,9,8,14,0
3.322705151871119e-10,9,8,14,1
2.2484000000000002e-07,9,9,0,0
4.735812133072408e-09,9,9,0,1
4.399139111719821e-11,9,9,1,0
4.359496316045469e-11,9,9,1,1
6.598063190844175e-11,9,9,2,0
6.509284247711441e-11,9,9,2,1
1.0994621026894865e-10,9,9,3,0
1.0750299853405004e-10,9,9,3,1
9.396071736598292e-11,9,9,4,0
9.21705292552696e-11,9,9,4,1
1.3791535172327963e-10,9,9,5,0
1.3409258636155212e-10,9,9,5,1
1.5988622222222226e-10,9,9,6,0
1.5477104118700436e-10,9,9,6,1
2.038150761628837e-10,9,9,7,0
1.955753881162043e-10,9,9,7,1
1.9982225382154288e-10,9,9,8,0
1.9189596384109116e-10,9,9,8,1
2.4373549430434857e-10,9,9,9,0
2.3204452890810802e-10,9,9,9,1
2.6568567696996083e-10,9,9,10,0
2.51853926913377e-10,9,9,10,1
3.0957317343992896e-10,9,9,11,0
2.9095450296888393e-10,9,9,11,1
2.936160686524471e-10,9,9,12,0
2.7681526273483277e-10,9,9,12,1
3.374926502589063e-10,9,9,13,0
3.154835967505915e-10,9,9,13,1
3.594245115452931e-10,9,9,14,0
3.345673512649964e-10,9,9,14,1
2.2534e-07,9,10,0,0
5.213455223218247e-09,9,10,0,1
4.399141021545452e-11,9,10,1,0
4.363176101026023e-11,9,10,1,1
6.598067487112144e-11,9,10,2,0
6.517491486984435e-11,9,10,2,1
1.0994632956309604e-10,9,10,3,0
1.07727040147304e-10,9,10,3,1
9.39608044926675e-11,9,10,4,0
9.233517201212636e-11,9,10,4,1
1.3791553943178494e-10,9,10,5,0
1.344413418022496e-10,9,10,5,1
1.5988647450110867e-10,9,10,6,0
1.5523584008118566e-10,9,10,6,1
2.0381548611357427e-10,9,10,7,0
1.9631816447293532e-10,9,10,7,1
1.9982264786734064e-10,9,10,8,0
1.926110038135274e-10,9,10,8,1
2.4373608057309026e-10,9,10,9,0
2.330908862162149e-10,9,10,9,1
2.656863735893549e-10,9,10,10,0
2.53087037466757e-10,9,10,10,1
3.095741192111678e-10,9,10,11,0
2.926014702543371e-10,9,10,11,1
2.936169194359007e-10,9,10,12,0
2.7830563726862383e-10,9,10,12,1
3.3749377431561786e-10,9,10,13,0
3.1742089138678645e-10,9,10,13,1
3.5942578644217995e-10,9,10,14,0
3.36746920032639e-10,9,10,14,1
2.2578000000000003e-07,9,11,0,0
5.632031180795466e-09,9,11,0,1
4.39914269519626e-11,9,11,1,0
4.365891660240516e-11,9,11,1,1
6.598071252092134e-11,9,11,2,0
6.523552541890587e-11,9,11,2,1
1.099464341050954e-10,9,11,3,0
1.0789273174961693e-10,9,11,3,1
9.396088084507293e-11,9,11,4,0
9.245687183303596e-11,9,11,4,1
1.379157039279739e-10,9,11,5,0
1.3469949790507466e-10,9,11,5,1
1.5988669558289814e-10,9,11,6,0
1.5558013429125152e-10,9,11,6,1
2.038158453695837e-10,9,11,7,0
1.9686912651581692e-10,9,11,7,1
1.998229931852377e-10,9,11,8,0
1.9314132610749452e-10,9,11,8,1
2.4373659434396343e-10,9,11,9,0
2.338679911375248e-10,9,11,9,1
2.6568698406519027e-10,9,11,10,0
2.540034544018031e-10,9,11,10,1
3.0957494802954574e-10,9,11,11,0
2.938270791458326e-10,9,11,11,1
2.936176650123412e-10,9,11,12,0
2.7941418406975087e-10,9,11,12,1
3.374947593734245e-10,9,11,13,0
3.188637515382662e-10,9,11,13,1
3.594269036879809e-10,9,11,14,0
3.38371274098945e-10,9,11,14,1
2.2640000000000002e-07,9,12,0,0
6.219081272084806e-09,9,12,0,1
4.3991450424829104e-11,9,12,1,0
4.369088697465432e-11,9,12,1,1
6.59807653245962e-11,9,12,2,0
